	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t258	0	0	0	0	0	0.03334	0.00409	0	0	0	0.0009	0	0	0	0	0	0
t259	0	0	0	0	0	0.00094	0	0	0	0	0	0	0	0	0	0	0
t260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.001	0	0
t272	0.00063	0.00021	0	0	0	0	0.00009	0	0	0	0	0.049	0.032	0.054	0.06	0.015	0.035
t273	0.04014	0.01024	0.00072	0.00996	0.0004	0.00397	0.00758	0.00075	0	0.00109	0	0.227	0.117	0.13	0.173	0.058	0.107
t274	0.11845	0.03121	0.01462	0.05728	0.01471	0.05088	0.0569	0.04052	0.00173	0.01518	0.00412	0.383	0.214	0.189	0.284	0.106	0.177
t275	0.18687	0.04568	0.03563	0.10845	0.03686	0.11914	0.12542	0.11051	0.01408	0.04129	0.02373	0.478	0.297	0.219	0.352	0.147	0.239
t276	0.2112	0.04844	0.05395	0.14416	0.05374	0.17662	0.17957	0.16308	0.02901	0.0638	0.05355	0.512	0.326	0.213	0.373	0.15	0.254
t277	0.2054	0.0395	0.06595	0.15348	0.05054	0.21697	0.21057	0.18876	0.03513	0.07021	0.07705	0.472	0.284	0.173	0.339	0.112	0.237
t278	0.1608	0.02648	0.04907	0.14138	0.03481	0.22958	0.19086	0.17585	0.02856	0.05549	0.08767	0.378	0.165	0.107	0.251	0.051	0.166
t279	0.12925	0.00832	0.02539	0.10448	0.01762	0.20696	0.15994	0.13182	0.01453	0.02906	0.07369	0.212	0.04	0.028	0.13	0.004	0.063
t280	0.05879	0.00022	0.00767	0.05094	0.0079	0.15824	0.10889	0.07306	0.00279	0.00526	0.0514	0.039	0	0	0.018	0	0
t281	0.0074	0	0.00191	0.00729	0.00012	0.09148	0.04548	0.01387	0	0	0.01678	0	0	0	0	0	0
t282	0	0	0	0	0	0.03157	0.00395	0	0	0	0.00082	0	0	0	0	0	0
t283	0	0	0	0	0	0.00108	0	0	0	0	0	0	0	0	0	0	0
t284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.001	0.001	0
t296	0.00049	0.00022	0	0	0	0	0.00016	0	0	0	0	0.006	0.038	0.117	0.02	0.102	0.056
t297	0.03261	0.00627	0.00209	0.01171	0.00028	0.00447	0.01109	0.00018	0	0.00103	0	0.037	0.137	0.26	0.054	0.253	0.165
t298	0.09233	0.01827	0.05083	0.07024	0.00736	0.05761	0.08307	0.00631	0.00121	0.00981	0.00616	0.069	0.235	0.354	0.087	0.371	0.261
t299	0.15569	0.02982	0.12189	0.13611	0.02045	0.1388	0.17845	0.02082	0.00897	0.02605	0.03437	0.095	0.306	0.403	0.107	0.429	0.328
t300	0.1928	0.03346	0.17993	0.17864	0.02935	0.21312	0.25659	0.04021	0.01604	0.03831	0.07273	0.11	0.315	0.377	0.11	0.414	0.331
t301	0.1961	0.02999	0.19586	0.18813	0.03076	0.27331	0.29094	0.05883	0.01845	0.04191	0.09883	0.107	0.258	0.286	0.098	0.325	0.268
t302	0.17951	0.02283	0.17707	0.15772	0.0327	0.29385	0.28294	0.07216	0.01514	0.03568	0.10673	0.083	0.149	0.159	0.072	0.174	0.171
t303	0.13173	0.00876	0.14826	0.10915	0.02043	0.27231	0.23237	0.07022	0.00759	0.01974	0.09339	0.04	0.037	0.038	0.037	0.022	0.06
t304	0.06447	0.00035	0.08797	0.05016	0.00927	0.2175	0.15269	0.04569	0.00132	0.00484	0.06234	0.004	0	0	0.004	0	0
t305	0.00706	0	0.02271	0.00667	0.00023	0.13576	0.05784	0.01006	0	0	0.01951	0	0	0	0	0	0
t306	0	0	0.00004	0	0	0.04713	0.00343	0	0	0	0.00061	0	0	0	0	0	0
t307	0	0	0	0	0	0.00164	0	0	0	0	0	0	0	0	0	0	0
t308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.003	0.001	0
t320	0.00024	0.00029	0	0	0	0	0.00013	0	0	0	0	0.062	0.054	0.117	0.066	0.098	0.045
t321	0.0174	0.01638	0.00171	0.00982	0.00069	0.00412	0.00772	0.00073	0	0.00162	0	0.231	0.173	0.244	0.169	0.251	0.13
t322	0.05361	0.05628	0.03917	0.05779	0.01722	0.05237	0.05718	0.02749	0.00119	0.01603	0.00638	0.361	0.284	0.341	0.266	0.37	0.208
t323	0.10954	0.09547	0.09545	0.12224	0.04345	0.12231	0.13754	0.07538	0.00805	0.03852	0.02968	0.429	0.346	0.387	0.309	0.428	0.259
t324	0.15503	0.11579	0.14736	0.16482	0.05955	0.20645	0.20459	0.11175	0.01616	0.05594	0.06078	0.434	0.342	0.371	0.299	0.411	0.269
t325	0.18178	0.10456	0.18393	0.1691	0.06058	0.2511	0.24517	0.13227	0.02006	0.05757	0.07925	0.37	0.277	0.271	0.251	0.323	0.241
t326	0.17141	0.06896	0.16311	0.14196	0.05913	0.25931	0.24014	0.13239	0.01653	0.04841	0.08023	0.262	0.161	0.154	0.164	0.173	0.173
t327	0.1183	0.0257	0.14929	0.09151	0.04043	0.23242	0.19885	0.10438	0.0097	0.02769	0.07503	0.129	0.042	0.036	0.076	0.023	0.067
t328	0.05691	0.00108	0.08725	0.0395	0.01652	0.1854	0.13786	0.06456	0.00237	0.00654	0.04832	0.018	0	0	0.01	0	0.001
t329	0.00697	0	0.02523	0.00442	0.00034	0.11212	0.05628	0.01318	0	0	0.01734	0	0	0	0	0	0
t330	0	0	0.00004	0	0	0.03869	0.00427	0	0	0	0.00057	0	0	0	0	0	0
t331	0	0	0	0	0	0.00139	0	0	0	0	0	0	0	0	0	0	0
t332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0.002	0.001	0
t344	0.00063	0.00067	0	0.00002	0	0	0.0002	0	0	0	0	0.079	0.067	0.136	0.056	0.079	0.059
t345	0.03995	0.0231	0.00161	0.00773	0.00083	0.00447	0.00976	0.00042	0	0.00105	0	0.243	0.195	0.288	0.153	0.212	0.163
t346	0.11523	0.06735	0.03238	0.04625	0.0242	0.0507	0.05245	0.00908	0.00174	0.0094	0.00735	0.374	0.31	0.385	0.237	0.317	0.26
t347	0.19033	0.10905	0.07596	0.08641	0.05836	0.11804	0.11081	0.01587	0.01137	0.02272	0.03578	0.456	0.388	0.431	0.284	0.368	0.336
t348	0.24845	0.12253	0.10862	0.11609	0.07727	0.19441	0.13984	0.01559	0.0205	0.03146	0.07654	0.484	0.393	0.41	0.298	0.353	0.351
t349	0.27513	0.10156	0.12578	0.1231	0.07273	0.24816	0.16247	0.0181	0.02454	0.03257	0.1017	0.44	0.331	0.339	0.275	0.27	0.303
t350	0.24715	0.06447	0.12114	0.10912	0.06643	0.26974	0.14329	0.02181	0.02003	0.02852	0.11067	0.329	0.197	0.208	0.213	0.136	0.202
t351	0.18277	0.02324	0.10444	0.07817	0.04245	0.24266	0.11766	0.02353	0.01184	0.01808	0.09639	0.186	0.053	0.055	0.114	0.018	0.081
t352	0.08754	0.00102	0.06096	0.03822	0.01576	0.18573	0.07958	0.01768	0.0028	0.00343	0.06278	0.037	0	0	0.018	0	0.002
t353	0.01071	0	0.01693	0.00491	0.00044	0.11449	0.03478	0.00436	0.00001	0	0.02459	0	0	0	0	0	0
t354	0	0	0.00003	0	0	0.04108	0.00342	0	0	0	0.00154	0	0	0	0	0	0
t355	0	0	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0	0
t356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0.003	0.002	0.001
t368	0.00059	0.00067	0	0	0	0	0.00014	0	0	0	0	0.101	0.055	0.169	0.103	0.075	0.077
t369	0.02942	0.02006	0.00205	0.00822	0.00122	0.00513	0.0047	0.00038	0	0.00088	0	0.289	0.181	0.34	0.243	0.196	0.195
t370	0.07588	0.05469	0.04003	0.05714	0.03577	0.05998	0.03284	0.01253	0.00136	0.00835	0.00484	0.401	0.332	0.454	0.353	0.304	0.302
t371	0.12821	0.07923	0.09649	0.10909	0.08841	0.14615	0.07449	0.03273	0.00935	0.02098	0.02609	0.43	0.426	0.503	0.415	0.379	0.416
t372	0.16365	0.08727	0.14865	0.1425	0.12336	0.22525	0.11721	0.0516	0.01948	0.02926	0.04901	0.405	0.438	0.494	0.425	0.38	0.446
t373	0.16836	0.08033	0.19255	0.15865	0.11698	0.26364	0.14595	0.05606	0.02459	0.03069	0.07331	0.3	0.374	0.414	0.381	0.309	0.406
t374	0.14053	0.05416	0.18154	0.14981	0.09769	0.2877	0.16561	0.04795	0.02298	0.02288	0.08197	0.177	0.248	0.269	0.284	0.171	0.297
t375	0.09059	0.0238	0.15682	0.1086	0.06474	0.25134	0.13846	0.03556	0.01343	0.01163	0.06942	0.071	0.085	0.076	0.146	0.026	0.127
t376	0.03652	0.00141	0.08978	0.05385	0.02719	0.21037	0.08871	0.02059	0.00338	0.00287	0.0455	0.007	0	0	0.021	0	0.003
t377	0.00502	0	0.02976	0.00754	0.0008	0.13426	0.03653	0.00644	0.00002	0	0.01752	0	0	0	0	0	0
t378	0	0	0.00009	0	0	0.0503	0.00315	0.00002	0	0	0.00136	0	0	0	0	0	0
t379	0	0	0	0	0	0.00225	0	0	0	0	0	0	0	0	0	0	0
t380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.005	0.001	0
t392	0.00042	0.00081	0	0	0	0	0.00026	0	0	0	0	0.025	0.007	0.064	0.052	0.042	0.01
t393	0.02061	0.02463	0.00288	0.00283	0.00111	0.00399	0.01115	0.00024	0	0.00085	0.00001	0.092	0.029	0.125	0.132	0.107	0.044
t394	0.05736	0.0618	0.05295	0.01671	0.02259	0.04394	0.07812	0.0156	0.00266	0.00738	0.00393	0.15	0.054	0.167	0.203	0.159	0.09
t395	0.09397	0.09719	0.12415	0.03434	0.05778	0.10825	0.17391	0.06526	0.01697	0.01963	0.02253	0.218	0.077	0.181	0.243	0.202	0.146
t396	0.11532	0.11194	0.20253	0.0512	0.086	0.17338	0.24554	0.13188	0.03207	0.02991	0.04418	0.281	0.083	0.15	0.249	0.191	0.192
t397	0.13267	0.10081	0.24751	0.06357	0.09529	0.2225	0.29983	0.18138	0.0361	0.03098	0.05708	0.29	0.071	0.097	0.227	0.138	0.198
t398	0.12992	0.06978	0.25538	0.06312	0.08663	0.23877	0.28816	0.21026	0.03014	0.02412	0.06738	0.233	0.042	0.044	0.165	0.061	0.142
t399	0.09558	0.02999	0.20772	0.04867	0.06366	0.22446	0.24181	0.17368	0.01521	0.0125	0.06071	0.121	0.009	0.007	0.091	0.005	0.058
t400	0.05206	0.00158	0.12378	0.02615	0.0265	0.18086	0.1629	0.10329	0.00343	0.00368	0.04472	0.019	0	0	0.017	0	0.001
t401	0.00848	0	0.03904	0.00584	0.00111	0.10939	0.07575	0.02376	0.00002	0	0.01747	0	0	0	0	0	0
t402	0	0	0.00014	0	0	0.03851	0.00694	0.00005	0	0	0.00106	0	0	0	0	0	0
t403	0	0	0	0	0	0.00199	0	0	0	0	0	0	0	0	0	0	0
t404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t415	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.003	0.002	0.002
t416	0.00088	0.00055	0	0.00005	0	0	0.00042	0	0	0	0	0.049	0.018	0.037	0.107	0.041	0.153
t417	0.03621	0.01295	0.00257	0.01014	0.00108	0.00398	0.01039	0.00177	0	0.00129	0.00002	0.166	0.072	0.094	0.255	0.106	0.32
t418	0.09991	0.03167	0.03984	0.05807	0.0245	0.03962	0.05517	0.04916	0.00188	0.01089	0.00353	0.288	0.13	0.151	0.382	0.166	0.421
t419	0.15684	0.0368	0.09485	0.11311	0.062	0.08959	0.10842	0.11785	0.01124	0.029	0.02304	0.391	0.168	0.186	0.456	0.203	0.473
t420	0.18642	0.03282	0.14485	0.15066	0.08746	0.14667	0.15269	0.17423	0.02138	0.04338	0.04929	0.471	0.175	0.185	0.467	0.196	0.465
t421	0.19495	0.03141	0.14723	0.17968	0.08941	0.19725	0.16637	0.20471	0.02519	0.04594	0.06461	0.456	0.154	0.156	0.423	0.146	0.4
t422	0.16996	0.02503	0.14391	0.16347	0.07034	0.2145	0.16593	0.17782	0.01913	0.03699	0.07212	0.372	0.096	0.1	0.33	0.071	0.285
t423	0.12243	0.01393	0.12	0.12365	0.03614	0.21602	0.14348	0.14956	0.00904	0.02232	0.06315	0.217	0.027	0.03	0.188	0.008	0.127
t424	0.05956	0.00147	0.07918	0.06228	0.01596	0.16845	0.09795	0.08991	0.00223	0.0047	0.0433	0.047	0	0	0.04	0	0.004
t425	0.01095	0	0.02942	0.01032	0.00096	0.09809	0.04459	0.02217	0.00001	0.00004	0.017	0	0	0	0	0	0
t426	0	0	0.00019	0.00002	0	0.03458	0.0049	0.0001	0	0	0.00128	0	0	0	0	0	0
t427	0	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0	0	0
t428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t439	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0.013	0.002	0.003
t440	0.00139	0.00087	0	0.00004	0	0	0.00029	0	0	0	0	0.136	0.038	0.133	0.157	0.044	0.124
t441	0.0561	0.02125	0.00145	0.01413	0.00068	0.00296	0.009	0.00136	0	0.00104	0.00002	0.342	0.108	0.281	0.32	0.117	0.272
t442	0.15922	0.04994	0.01815	0.07683	0.01247	0.03526	0.06756	0.02578	0.0017	0.00768	0.00403	0.482	0.17	0.403	0.438	0.186	0.389
t443	0.25212	0.07249	0.03762	0.14369	0.03199	0.10484	0.15362	0.07285	0.01363	0.0197	0.01782	0.561	0.207	0.458	0.506	0.231	0.468
t444	0.30739	0.07236	0.05712	0.18407	0.04795	0.19098	0.22287	0.13571	0.02802	0.03178	0.03582	0.584	0.207	0.444	0.519	0.222	0.493
t445	0.32705	0.0722	0.07232	0.18649	0.04782	0.26966	0.26082	0.15868	0.03457	0.0371	0.04985	0.546	0.172	0.376	0.475	0.165	0.457
t446	0.29339	0.05411	0.08987	0.16192	0.04549	0.29185	0.24781	0.14584	0.02993	0.03212	0.05555	0.449	0.107	0.238	0.379	0.079	0.354
t447	0.2088	0.02495	0.07818	0.12343	0.03047	0.27216	0.2233	0.08701	0.01666	0.02041	0.04866	0.286	0.032	0.07	0.228	0.011	0.179
t448	0.10127	0.00179	0.03956	0.06343	0.01304	0.22676	0.16236	0.03376	0.00473	0.00453	0.03577	0.073	0	0	0.051	0	0.01
t449	0.01416	0	0.01418	0.01238	0.00072	0.15492	0.07424	0.00631	0.00006	0.00005	0.01535	0	0	0	0	0	0
t450	0	0	0.00013	0.00003	0	0.05848	0.00808	0.00005	0	0	0.00129	0	0	0	0	0	0
t451	0	0	0	0	0	0.00271	0	0	0	0	0	0	0	0	0	0	0
t452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.016	0	0.003
t464	0.00106	0.00138	0	0.00005	0	0	0.0006	0	0	0	0	0.131	0.078	0.077	0.145	0.052	0.115
t465	0.03542	0.03102	0.00362	0.01317	0.00092	0.00481	0.01108	0.00219	0	0.00133	0.00003	0.312	0.215	0.168	0.284	0.141	0.268
t466	0.09956	0.08236	0.05462	0.07887	0.01759	0.04643	0.04684	0.04507	0.0032	0.01004	0.00542	0.424	0.343	0.247	0.39	0.213	0.404
t467	0.14939	0.12637	0.13254	0.15363	0.0426	0.10897	0.07762	0.09584	0.01552	0.02403	0.03045	0.47	0.404	0.283	0.452	0.239	0.482
t468	0.20922	0.1502	0.20873	0.21352	0.06084	0.16818	0.09883	0.14565	0.02792	0.03435	0.05815	0.442	0.4	0.262	0.453	0.214	0.485
t469	0.20263	0.13881	0.25246	0.22989	0.06952	0.18941	0.10298	0.18576	0.03118	0.0341	0.07901	0.346	0.335	0.21	0.397	0.152	0.43
t470	0.17879	0.09899	0.25819	0.21173	0.05425	0.19511	0.09216	0.19968	0.02805	0.02656	0.09083	0.22	0.222	0.124	0.289	0.073	0.322
t471	0.13664	0.04274	0.20606	0.1591	0.0423	0.17656	0.0796	0.1439	0.01722	0.01729	0.07601	0.096	0.075	0.04	0.145	0.012	0.156
t472	0.06987	0.00354	0.11974	0.08391	0.01929	0.13208	0.04842	0.09699	0.00519	0.00484	0.05349	0.012	0	0	0.022	0	0.009
t473	0.01079	0	0.03567	0.01514	0.00149	0.08285	0.02185	0.02588	0.00009	0.00008	0.02333	0	0	0	0	0	0
t474	0	0	0.00028	0.00005	0	0.03172	0.0022	0.00011	0	0	0.00206	0	0	0	0	0	0
t475	0	0	0	0	0	0.00209	0	0	0	0	0	0	0	0	0	0	0
t476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.004	0.002	0.002
t488	0.00067	0.00069	0	0.00003	0	0	0.0005	0	0	0	0	0.047	0.058	0.065	0.095	0.052	0.09
t489	0.02364	0.01317	0.00218	0.00558	0.00109	0.00488	0.00929	0.00069	0	0.00139	0.00004	0.169	0.171	0.135	0.219	0.131	0.218
t490	0.06543	0.02875	0.02763	0.03063	0.01578	0.05404	0.04767	0.01495	0.00341	0.00986	0.00593	0.284	0.284	0.191	0.323	0.207	0.326
t491	0.09998	0.03729	0.06378	0.05544	0.03626	0.12882	0.08725	0.03658	0.01584	0.02138	0.03846	0.363	0.34	0.216	0.385	0.256	0.377
t492	0.13021	0.035	0.0993	0.0746	0.0437	0.20751	0.11652	0.05659	0.02736	0.03103	0.08106	0.417	0.326	0.205	0.4	0.248	0.367
t493	0.15012	0.03424	0.10134	0.07558	0.0452	0.25791	0.12856	0.07536	0.03281	0.03168	0.11096	0.398	0.253	0.161	0.368	0.189	0.301
t494	0.1522	0.02727	0.10685	0.06776	0.03568	0.27518	0.12324	0.08337	0.02885	0.02452	0.12655	0.329	0.15	0.094	0.298	0.095	0.189
t495	0.116	0.01715	0.09817	0.05333	0.02506	0.26066	0.10296	0.06462	0.01849	0.01704	0.11285	0.196	0.046	0.025	0.175	0.014	0.07
t496	0.05362	0.00215	0.05124	0.02868	0.0103	0.21515	0.06728	0.04369	0.00576	0.00544	0.07993	0.046	0	0	0.04	0	0.003
t497	0.00969	0	0.01644	0.0071	0.00071	0.13754	0.0275	0.01384	0.00011	0.00012	0.0341	0	0	0	0	0	0
t498	0.00002	0	0.00024	0.00006	0	0.05683	0.00285	0.00016	0	0	0.00342	0	0	0	0	0	0
t499	0	0	0	0	0	0.00382	0	0	0	0	0	0	0	0	0	0	0
t500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t511	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.019	0.006	0.004
t512	0.00129	0.00284	0	0.00003	0	0	0.00074	0	0	0	0	0.129	0.085	0.083	0.156	0.116	0.111
t513	0.03534	0.04749	0.00077	0.00782	0.00056	0.00424	0.00953	0.00114	0	0.00149	0.00007	0.327	0.228	0.196	0.307	0.27	0.261
t514	0.09564	0.11225	0.01017	0.04144	0.00841	0.0473	0.04199	0.01139	0.00335	0.01104	0.00701	0.485	0.364	0.312	0.421	0.389	0.392
t515	0.15614	0.1606	0.01979	0.08261	0.01864	0.11686	0.08195	0.02189	0.01697	0.02839	0.0394	0.569	0.432	0.4	0.485	0.455	0.472
