	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
Sc3.t7673	0.005	0.000	0.022	0.007	0.000	0.142	0.043	0.012	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7674	0.000	0.000	0.000	0.000	0.000	0.032	0.002	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7675	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7676	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7678	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7679	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7681	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7683	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7684	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7685	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7687	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.008	0.000	0.002
Sc3.t7688	0.017	0.022	0.000	0.003	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.010	0.009	0.016	0.092	0.009	0.046
Sc3.t7689	0.102	0.091	0.032	0.048	0.017	0.030	0.043	0.024	0.002	0.006	0.003	0.056	0.030	0.036	0.225	0.024	0.124
Sc3.t7690	0.201	0.154	0.128	0.115	0.066	0.126	0.133	0.105	0.018	0.026	0.032	0.123	0.046	0.059	0.342	0.038	0.227
Sc3.t7691	0.290	0.192	0.218	0.173	0.118	0.226	0.220	0.192	0.044	0.046	0.084	0.234	0.063	0.077	0.414	0.050	0.260
Sc3.t7692	0.337	0.201	0.283	0.205	0.156	0.310	0.281	0.241	0.057	0.053	0.129	0.308	0.072	0.077	0.441	0.053	0.200
Sc3.t7693	0.335	0.169	0.302	0.207	0.164	0.356	0.314	0.264	0.056	0.049	0.159	0.347	0.062	0.062	0.415	0.037	0.158
Sc3.t7694	0.283	0.105	0.280	0.178	0.138	0.374	0.299	0.239	0.045	0.035	0.155	0.301	0.042	0.039	0.335	0.016	0.154
Sc3.t7695	0.193	0.033	0.217	0.118	0.089	0.326	0.244	0.179	0.027	0.020	0.129	0.198	0.012	0.013	0.209	0.002	0.101
Sc3.t7696	0.079	0.001	0.121	0.050	0.028	0.250	0.155	0.092	0.008	0.004	0.082	0.058	0.000	0.000	0.058	0.000	0.008
Sc3.t7697	0.004	0.000	0.024	0.004	0.000	0.139	0.054	0.013	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7698	0.000	0.000	0.000	0.000	0.000	0.037	0.003	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7699	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7703	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7704	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7705	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7706	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7709	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7711	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.012	0.001	0.004
Sc3.t7712	0.017	0.016	0.000	0.002	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.022	0.018	0.046	0.112	0.020	0.066
Sc3.t7713	0.093	0.069	0.034	0.027	0.012	0.033	0.043	0.024	0.001	0.006	0.001	0.090	0.038	0.136	0.260	0.064	0.231
Sc3.t7714	0.184	0.119	0.137	0.067	0.043	0.142	0.121	0.108	0.013	0.031	0.015	0.159	0.066	0.205	0.378	0.120	0.382
Sc3.t7715	0.283	0.148	0.233	0.102	0.076	0.266	0.197	0.190	0.032	0.057	0.041	0.226	0.093	0.266	0.450	0.155	0.463
Sc3.t7716	0.334	0.154	0.295	0.137	0.108	0.364	0.256	0.252	0.040	0.068	0.058	0.264	0.120	0.288	0.477	0.120	0.481
Sc3.t7717	0.333	0.131	0.315	0.143	0.116	0.422	0.286	0.270	0.036	0.058	0.067	0.252	0.120	0.272	0.443	0.077	0.439
Sc3.t7718	0.284	0.083	0.287	0.128	0.113	0.432	0.265	0.248	0.026	0.035	0.073	0.197	0.076	0.200	0.357	0.037	0.317
Sc3.t7719	0.189	0.027	0.219	0.091	0.069	0.380	0.213	0.183	0.014	0.015	0.071	0.115	0.028	0.072	0.220	0.005	0.133
Sc3.t7720	0.076	0.000	0.119	0.042	0.021	0.273	0.134	0.091	0.003	0.002	0.045	0.034	0.000	0.000	0.055	0.000	0.005
Sc3.t7721	0.004	0.000	0.023	0.004	0.000	0.146	0.046	0.012	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7722	0.000	0.000	0.000	0.000	0.000	0.036	0.003	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7723	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7725	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7726	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7729	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7731	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7732	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7733	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7734	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.004	0.010	0.001	0.002
Sc3.t7736	0.019	0.013	0.000	0.002	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.034	0.045	0.046	0.111	0.014	0.062
Sc3.t7737	0.119	0.063	0.033	0.037	0.004	0.031	0.047	0.024	0.001	0.003	0.001	0.120	0.117	0.111	0.262	0.042	0.174
Sc3.t7738	0.227	0.104	0.136	0.098	0.018	0.141	0.149	0.113	0.010	0.021	0.018	0.202	0.175	0.172	0.392	0.073	0.249
Sc3.t7739	0.315	0.125	0.232	0.150	0.031	0.255	0.242	0.201	0.028	0.042	0.061	0.273	0.194	0.226	0.475	0.089	0.319
Sc3.t7740	0.356	0.124	0.295	0.196	0.042	0.345	0.312	0.258	0.041	0.055	0.100	0.271	0.175	0.218	0.489	0.088	0.348
Sc3.t7741	0.344	0.103	0.314	0.207	0.054	0.404	0.344	0.273	0.042	0.053	0.115	0.245	0.131	0.142	0.443	0.067	0.297
Sc3.t7742	0.288	0.066	0.287	0.185	0.048	0.406	0.325	0.244	0.034	0.037	0.108	0.172	0.065	0.073	0.356	0.036	0.216
Sc3.t7743	0.192	0.019	0.217	0.129	0.027	0.358	0.256	0.178	0.018	0.017	0.087	0.096	0.024	0.023	0.229	0.006	0.121
Sc3.t7744	0.075	0.000	0.117	0.057	0.010	0.272	0.160	0.088	0.004	0.002	0.057	0.026	0.000	0.000	0.062	0.000	0.009
Sc3.t7745	0.004	0.000	0.021	0.005	0.000	0.151	0.052	0.011	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7746	0.000	0.000	0.000	0.000	0.000	0.037	0.002	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7748	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7749	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7751	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7752	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7755	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7756	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7757	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7758	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7759	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.008	0.001	0.000
Sc3.t7760	0.017	0.017	0.000	0.001	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.030	0.007	0.017	0.081	0.023	0.013
Sc3.t7761	0.113	0.086	0.026	0.033	0.019	0.024	0.033	0.015	0.002	0.013	0.001	0.145	0.027	0.049	0.196	0.063	0.035
Sc3.t7762	0.222	0.154	0.112	0.091	0.089	0.121	0.107	0.065	0.021	0.052	0.017	0.289	0.044	0.096	0.301	0.123	0.064
Sc3.t7763	0.302	0.197	0.190	0.144	0.157	0.229	0.176	0.099	0.054	0.092	0.054	0.357	0.051	0.152	0.382	0.158	0.099
Sc3.t7764	0.349	0.203	0.232	0.176	0.195	0.320	0.236	0.136	0.075	0.111	0.093	0.346	0.052	0.187	0.399	0.155	0.116
Sc3.t7765	0.340	0.169	0.244	0.189	0.194	0.357	0.258	0.154	0.078	0.102	0.116	0.325	0.041	0.181	0.352	0.115	0.118
Sc3.t7766	0.285	0.105	0.191	0.161	0.159	0.349	0.243	0.136	0.064	0.072	0.112	0.287	0.021	0.140	0.262	0.054	0.088
Sc3.t7767	0.188	0.030	0.139	0.110	0.092	0.307	0.195	0.108	0.039	0.036	0.092	0.160	0.005	0.055	0.142	0.004	0.042
Sc3.t7768	0.072	0.000	0.071	0.048	0.027	0.230	0.122	0.052	0.010	0.006	0.054	0.023	0.000	0.000	0.030	0.000	0.001
Sc3.t7769	0.003	0.000	0.012	0.004	0.000	0.129	0.040	0.006	0.000	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7770	0.000	0.000	0.000	0.000	0.000	0.034	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7771	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7772	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7773	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7774	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7775	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7776	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7777	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7779	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7782	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7783	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.011	0.001	0.000
Sc3.t7784	0.011	0.014	0.000	0.002	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.009	0.024	0.058	0.075	0.031	0.030
Sc3.t7785	0.074	0.074	0.027	0.045	0.018	0.028	0.027	0.016	0.000	0.012	0.001	0.048	0.083	0.121	0.165	0.094	0.099
Sc3.t7786	0.144	0.134	0.120	0.127	0.091	0.136	0.090	0.081	0.005	0.048	0.020	0.097	0.146	0.181	0.251	0.154	0.179
Sc3.t7787	0.194	0.167	0.208	0.199	0.159	0.256	0.162	0.143	0.017	0.086	0.076	0.146	0.162	0.218	0.319	0.173	0.244
Sc3.t7788	0.222	0.172	0.240	0.245	0.198	0.359	0.215	0.177	0.025	0.106	0.133	0.174	0.151	0.217	0.349	0.145	0.227
Sc3.t7789	0.225	0.146	0.208	0.250	0.197	0.410	0.231	0.179	0.024	0.098	0.171	0.167	0.124	0.178	0.321	0.095	0.175
Sc3.t7790	0.184	0.088	0.126	0.215	0.164	0.405	0.215	0.138	0.017	0.071	0.179	0.113	0.078	0.116	0.249	0.044	0.117
Sc3.t7791	0.119	0.024	0.110	0.147	0.103	0.351	0.174	0.107	0.008	0.034	0.155	0.048	0.025	0.043	0.138	0.006	0.051
Sc3.t7792	0.045	0.000	0.058	0.061	0.028	0.259	0.109	0.048	0.002	0.005	0.099	0.005	0.000	0.000	0.029	0.000	0.001
Sc3.t7793	0.002	0.000	0.011	0.004	0.000	0.142	0.035	0.006	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7794	0.000	0.000	0.000	0.000	0.000	0.036	0.002	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7795	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7796	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7797	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7798	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7799	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7801	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7802	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7803	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7804	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7805	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7806	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7807	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.007	0.001	0.001
Sc3.t7808	0.010	0.012	0.000	0.002	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.006	0.010	0.033	0.064	0.022	0.041
Sc3.t7809	0.073	0.067	0.020	0.042	0.017	0.026	0.031	0.017	0.001	0.011	0.002	0.043	0.031	0.083	0.141	0.062	0.107
Sc3.t7810	0.154	0.126	0.089	0.115	0.089	0.129	0.101	0.092	0.009	0.047	0.033	0.086	0.048	0.136	0.209	0.109	0.191
Sc3.t7811	0.229	0.163	0.155	0.177	0.160	0.243	0.180	0.165	0.026	0.083	0.100	0.112	0.060	0.190	0.248	0.146	0.288
Sc3.t7812	0.289	0.171	0.213	0.218	0.202	0.339	0.240	0.219	0.039	0.101	0.161	0.108	0.061	0.202	0.253	0.137	0.335
Sc3.t7813	0.304	0.147	0.205	0.221	0.206	0.397	0.280	0.239	0.040	0.094	0.195	0.085	0.052	0.169	0.215	0.087	0.291
Sc3.t7814	0.250	0.091	0.183	0.192	0.170	0.406	0.265	0.213	0.033	0.067	0.192	0.058	0.029	0.101	0.149	0.034	0.181
Sc3.t7815	0.167	0.026	0.135	0.129	0.103	0.369	0.215	0.141	0.019	0.033	0.156	0.032	0.007	0.028	0.075	0.003	0.065
Sc3.t7816	0.062	0.000	0.068	0.053	0.027	0.271	0.135	0.064	0.005	0.005	0.095	0.006	0.000	0.000	0.012	0.000	0.001
Sc3.t7817	0.002	0.000	0.013	0.004	0.000	0.150	0.044	0.007	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7818	0.000	0.000	0.000	0.000	0.000	0.034	0.002	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7823	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7824	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7825	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7826	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7827	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7828	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7829	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.003	0.000	0.000
Sc3.t7832	0.012	0.006	0.000	0.001	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.013	0.004	0.053	0.067	0.008	0.017
Sc3.t7833	0.091	0.041	0.015	0.033	0.007	0.022	0.034	0.012	0.000	0.008	0.001	0.063	0.019	0.131	0.181	0.030	0.048
Sc3.t7834	0.181	0.077	0.076	0.090	0.046	0.114	0.115	0.071	0.005	0.033	0.030	0.129	0.031	0.187	0.275	0.055	0.119
Sc3.t7835	0.254	0.099	0.139	0.147	0.095	0.225	0.191	0.125	0.017	0.062	0.090	0.182	0.042	0.193	0.328	0.083	0.208
Sc3.t7836	0.278	0.092	0.184	0.183	0.132	0.317	0.246	0.172	0.024	0.075	0.147	0.216	0.041	0.149	0.337	0.087	0.252
Sc3.t7837	0.276	0.074	0.222	0.194	0.136	0.380	0.266	0.187	0.024	0.068	0.172	0.213	0.036	0.089	0.314	0.063	0.225
Sc3.t7838	0.226	0.044	0.214	0.171	0.109	0.393	0.267	0.167	0.019	0.045	0.172	0.169	0.026	0.051	0.241	0.026	0.157
Sc3.t7839	0.143	0.010	0.159	0.119	0.068	0.338	0.217	0.120	0.011	0.020	0.133	0.105	0.011	0.015	0.144	0.001	0.055
Sc3.t7840	0.056	0.000	0.082	0.049	0.018	0.253	0.136	0.051	0.003	0.002	0.080	0.022	0.000	0.000	0.030	0.000	0.000
Sc3.t7841	0.002	0.000	0.014	0.003	0.000	0.134	0.045	0.005	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7842	0.000	0.000	0.000	0.000	0.000	0.033	0.002	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7844	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7846	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7847	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7849	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7851	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7852	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
Sc3.t7853	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
