	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t257	0.00425	0	0.02021	0.00602	0.00009	0.14644	0.05091	0.00732	0.00002	0	0.01847	0	0	0	0	0	0
t258	0	0	0	0	0	0.04964	0.004	0	0	0	0.00064	0	0	0	0	0	0
t259	0	0	0	0	0	0.00152	0	0	0	0	0	0	0	0	0	0	0
t260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.005	0.001	0
t272	0.00011	0.00063	0	0	0	0	0.00012	0	0	0	0	0.056	0.021	0.073	0.078	0.037	0.025
t273	0.01004	0.02299	0.00233	0.00948	0.00046	0.00564	0.00946	0.00027	0	0.00173	0	0.239	0.085	0.186	0.198	0.122	0.08
t274	0.04439	0.06152	0.05848	0.05714	0.01511	0.07509	0.0738	0.01759	0.00365	0.02117	0.00457	0.377	0.179	0.31	0.331	0.213	0.133
t275	0.09717	0.08591	0.14447	0.10592	0.03491	0.17393	0.15427	0.06082	0.02108	0.05491	0.02895	0.468	0.264	0.396	0.407	0.279	0.16
t276	0.1626	0.09817	0.21323	0.13661	0.05294	0.27691	0.20631	0.0849	0.04017	0.07986	0.05828	0.498	0.274	0.419	0.429	0.28	0.15
t277	0.19926	0.09052	0.25089	0.13756	0.08157	0.33837	0.23738	0.09464	0.04792	0.08364	0.08356	0.464	0.241	0.361	0.395	0.22	0.119
t278	0.1831	0.06114	0.24125	0.11188	0.0662	0.369	0.22647	0.08487	0.04148	0.06686	0.08551	0.368	0.157	0.233	0.309	0.11	0.084
t279	0.14497	0.02395	0.20194	0.07311	0.04629	0.33801	0.18572	0.08586	0.02609	0.03717	0.07513	0.202	0.041	0.064	0.169	0.013	0.025
t280	0.07456	0.00077	0.12149	0.02999	0.01543	0.27194	0.11402	0.04305	0.00696	0.00729	0.05183	0.032	0	0	0.025	0	0
t281	0.00796	0	0.03024	0.00394	0.00018	0.17004	0.04428	0.00796	0.00004	0	0.01782	0	0	0	0	0	0
t282	0	0	0.00001	0	0	0.05726	0.00315	0	0	0	0.00098	0	0	0	0	0	0
t283	0	0	0	0	0	0.00183	0	0	0	0	0	0	0	0	0	0	0
t284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.005	0.001	0
t296	0.00047	0.00035	0	0	0	0	0.00011	0	0	0	0	0.025	0.011	0.071	0.106	0.04	0.031
t297	0.02838	0.0133	0.00257	0.00703	0.00047	0.00576	0.00678	0.00016	0	0.00165	0	0.118	0.066	0.152	0.254	0.095	0.124
t298	0.0724	0.04294	0.06125	0.04498	0.013	0.07603	0.05554	0.00962	0.00404	0.01882	0.00268	0.224	0.155	0.222	0.379	0.129	0.24
t299	0.12578	0.05641	0.15254	0.09399	0.03392	0.18077	0.12932	0.03712	0.02078	0.04638	0.01776	0.337	0.242	0.259	0.458	0.143	0.329
t300	0.15861	0.06347	0.22863	0.1431	0.04604	0.28205	0.18642	0.06384	0.03644	0.06598	0.0406	0.426	0.299	0.256	0.479	0.136	0.368
t301	0.15012	0.05148	0.26271	0.15192	0.05912	0.34162	0.21474	0.06416	0.04406	0.06592	0.05356	0.429	0.297	0.212	0.445	0.11	0.36
t302	0.09826	0.03545	0.25384	0.14085	0.04902	0.36487	0.20807	0.05968	0.03898	0.04923	0.06097	0.366	0.208	0.13	0.352	0.054	0.278
t303	0.05976	0.01289	0.21013	0.10164	0.04055	0.34222	0.17213	0.05621	0.02547	0.02585	0.06261	0.236	0.07	0.039	0.196	0.006	0.129
t304	0.0223	0.00048	0.12884	0.05003	0.0135	0.27393	0.11871	0.02943	0.00777	0.00571	0.04404	0.052	0	0	0.036	0	0.002
t305	0.00287	0	0.0332	0.00602	0.0003	0.17234	0.04643	0.00592	0.00007	0	0.01651	0	0	0	0	0	0
t306	0	0	0.00004	0	0	0.05943	0.00348	0	0	0	0.00116	0	0	0	0	0	0
t307	0	0	0	0	0	0.00198	0	0	0	0	0	0	0	0	0	0	0
t308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.006	0.001	0
t320	0.00052	0.00046	0	0	0	0	0.00019	0	0	0	0	0.089	0.034	0.074	0.113	0.041	0.086
t321	0.04741	0.01446	0.00283	0.01103	0.00062	0.00501	0.00801	0.00057	0	0.00154	0	0.293	0.117	0.177	0.261	0.152	0.269
t322	0.14486	0.0392	0.06303	0.07195	0.01826	0.05848	0.05158	0.02252	0.00428	0.01065	0.00605	0.433	0.265	0.294	0.393	0.242	0.41
t323	0.22622	0.06507	0.159	0.13786	0.04713	0.13834	0.12324	0.04567	0.0226	0.02	0.03874	0.515	0.373	0.351	0.47	0.297	0.476
t324	0.29585	0.08562	0.23376	0.18616	0.08372	0.21678	0.19058	0.04348	0.04502	0.02548	0.08999	0.537	0.399	0.354	0.49	0.305	0.484
t325	0.31458	0.08996	0.27126	0.19901	0.09002	0.26244	0.23071	0.0511	0.05443	0.02444	0.12478	0.5	0.354	0.317	0.454	0.244	0.435
t326	0.28243	0.06832	0.26405	0.18318	0.09424	0.27865	0.22835	0.0347	0.04713	0.01719	0.13205	0.402	0.231	0.199	0.362	0.126	0.328
t327	0.2048	0.02681	0.21038	0.13606	0.06649	0.25469	0.19773	0.0272	0.03216	0.00925	0.12022	0.242	0.07	0.051	0.215	0.017	0.159
t328	0.09777	0.00076	0.12287	0.06659	0.02526	0.20005	0.13574	0.03246	0.01063	0.00225	0.08346	0.042	0	0	0.04	0	0.005
t329	0.01068	0	0.03286	0.00871	0.00059	0.13447	0.06045	0.01094	0.00013	0	0.03311	0	0	0	0	0	0
t330	0	0	0.00004	0	0	0.04792	0.00463	0	0	0	0.00174	0	0	0	0	0	0
t331	0	0	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0
t332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.006	0.001	0.002
t344	0.00075	0.00046	0	0.00002	0	0	0.00023	0	0	0	0	0.094	0.025	0.099	0.106	0.035	0.138
t345	0.04698	0.01624	0.00312	0.00678	0.00081	0.00606	0.01168	0.00109	0	0.00064	0	0.282	0.113	0.236	0.247	0.096	0.299
t346	0.14467	0.04392	0.06228	0.03942	0.017	0.08259	0.07966	0.04558	0.00602	0.00569	0.00706	0.404	0.264	0.407	0.386	0.154	0.411
t347	0.23596	0.07279	0.14976	0.07811	0.03724	0.19511	0.1716	0.11809	0.02866	0.01637	0.04426	0.46	0.399	0.481	0.469	0.195	0.47
t348	0.29926	0.09041	0.21167	0.1038	0.05214	0.30252	0.25381	0.17515	0.05319	0.02787	0.09324	0.459	0.379	0.48	0.493	0.171	0.477
t349	0.30704	0.08497	0.23571	0.11065	0.05608	0.37221	0.29295	0.1792	0.06087	0.03311	0.11872	0.413	0.304	0.411	0.46	0.118	0.428
t350	0.25993	0.06176	0.21413	0.09464	0.04395	0.38421	0.28277	0.15584	0.05503	0.02709	0.13057	0.319	0.194	0.274	0.367	0.055	0.322
t351	0.18998	0.02497	0.14912	0.07496	0.02811	0.33047	0.2407	0.10133	0.03938	0.01557	0.12025	0.193	0.064	0.082	0.217	0.008	0.155
t352	0.09344	0.00118	0.08415	0.03745	0.01101	0.25331	0.16343	0.04559	0.01304	0.00295	0.07946	0.042	0	0	0.044	0	0.005
t353	0.01132	0	0.02188	0.00488	0.00035	0.14515	0.07046	0.00776	0.00025	0	0.03155	0	0	0	0	0	0
t354	0	0	0.00004	0	0	0.0444	0.00622	0	0	0	0.0019	0	0	0	0	0	0
t355	0	0	0	0	0	0.00143	0	0	0	0	0	0	0	0	0	0	0
t356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.011	0	0.003
t368	0.00096	0.0013	0	0.00003	0	0	0.00028	0	0	0	0	0.093	0.045	0.085	0.142	0.007	0.144
t369	0.05839	0.04141	0.00049	0.00879	0.00094	0.00555	0.01193	0.0003	0	0.00132	0	0.28	0.129	0.248	0.295	0.029	0.296
t370	0.17616	0.10946	0.0093	0.05457	0.02688	0.07232	0.0677	0.00867	0.00666	0.01313	0.00774	0.418	0.232	0.377	0.418	0.052	0.408
t371	0.27733	0.16077	0.02744	0.11166	0.06836	0.17307	0.13041	0.02306	0.02979	0.0356	0.05202	0.498	0.299	0.437	0.49	0.067	0.467
t372	0.3415	0.1795	0.04377	0.16024	0.09705	0.2678	0.18282	0.0431	0.05801	0.05008	0.10992	0.534	0.305	0.433	0.505	0.067	0.473
t373	0.35049	0.15638	0.06076	0.17861	0.11182	0.32526	0.21003	0.05705	0.06834	0.05521	0.14875	0.507	0.263	0.368	0.469	0.054	0.425
t374	0.30124	0.1113	0.05646	0.16409	0.1029	0.34526	0.20921	0.07125	0.06108	0.04363	0.16171	0.416	0.154	0.246	0.376	0.028	0.322
t375	0.20697	0.04503	0.05599	0.12124	0.07631	0.31819	0.1781	0.05691	0.04201	0.02468	0.14842	0.253	0.042	0.079	0.225	0.003	0.157
t376	0.09318	0.00204	0.03114	0.06345	0.02965	0.25639	0.12061	0.0363	0.01369	0.00544	0.10295	0.054	0	0	0.046	0	0.006
t377	0.01207	0	0.01159	0.00923	0.00081	0.1644	0.05299	0.00871	0.00025	0	0.0402	0	0	0	0	0	0
t378	0	0	0.00005	0	0	0.061	0.00507	0	0	0	0.00245	0	0	0	0	0	0
t379	0	0	0	0	0	0.00259	0	0	0	0	0	0	0	0	0	0	0
t380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.014	0	0.002
t392	0.00087	0.0013	0	0.00004	0	0	0.00032	0	0	0	0	0.098	0.021	0.042	0.151	0.023	0.109
t393	0.04931	0.04024	0.00098	0.01061	0.00138	0.0062	0.00956	0.0009	0	0.0007	0.00002	0.279	0.092	0.113	0.294	0.064	0.267
t394	0.13873	0.10541	0.01555	0.06067	0.03438	0.07386	0.05165	0.02756	0.00361	0.00718	0.00628	0.425	0.178	0.223	0.402	0.095	0.403
t395	0.22768	0.15951	0.04867	0.11911	0.08637	0.17423	0.09807	0.07764	0.01484	0.02053	0.03311	0.517	0.22	0.285	0.46	0.121	0.474
t396	0.28209	0.18562	0.06331	0.16338	0.12111	0.28639	0.14462	0.13358	0.02893	0.03175	0.06908	0.54	0.242	0.307	0.463	0.121	0.477
t397	0.30536	0.16775	0.0771	0.18852	0.1347	0.36023	0.16198	0.17455	0.0322	0.03322	0.0953	0.497	0.206	0.274	0.412	0.092	0.412
t398	0.27964	0.11744	0.08941	0.17014	0.12188	0.38922	0.17112	0.16557	0.0275	0.02676	0.1092	0.392	0.131	0.175	0.315	0.045	0.286
t399	0.19516	0.04802	0.06176	0.13026	0.08056	0.35521	0.14411	0.11955	0.01699	0.01379	0.08862	0.211	0.041	0.052	0.173	0.005	0.112
t400	0.09632	0.00251	0.0364	0.06699	0.03285	0.28351	0.09755	0.07419	0.00532	0.00347	0.05793	0.036	0	0	0.03	0	0.003
t401	0.0129	0	0.01107	0.01121	0.00114	0.17635	0.04308	0.01697	0.00008	0	0.02147	0	0	0	0	0	0
t402	0	0	0.00006	0	0	0.06467	0.00423	0.00006	0	0	0.00147	0	0	0	0	0	0
t403	0	0	0	0	0	0.00282	0	0	0	0	0	0	0	0	0	0	0
t404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t415	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.005	0.002	0.002
t416	0.00094	0.0017	0	0.00003	0	0	0.00033	0	0	0	0	0.066	0.045	0.098	0.077	0.038	0.083
t417	0.05147	0.04461	0.0024	0.0059	0.00108	0.00701	0.00785	0.0012	0.00001	0.00082	0.00002	0.257	0.138	0.254	0.189	0.094	0.21
t418	0.14987	0.11353	0.03425	0.02935	0.02399	0.0967	0.05699	0.02991	0.00393	0.00905	0.00265	0.415	0.255	0.365	0.289	0.156	0.345
t419	0.24074	0.16057	0.08955	0.04637	0.05788	0.22951	0.12619	0.06819	0.01498	0.02618	0.01903	0.519	0.321	0.421	0.362	0.198	0.439
t420	0.3091	0.1783	0.14098	0.05835	0.08502	0.34667	0.1868	0.09922	0.02824	0.04102	0.04331	0.551	0.329	0.423	0.377	0.198	0.457
t421	0.31908	0.16118	0.16263	0.0613	0.08294	0.41765	0.23256	0.10741	0.03352	0.04063	0.06131	0.516	0.295	0.368	0.331	0.163	0.41
t422	0.28604	0.11194	0.15177	0.06009	0.0773	0.43994	0.23318	0.08998	0.03054	0.03002	0.06937	0.42	0.203	0.246	0.24	0.085	0.311
t423	0.20667	0.04556	0.12099	0.05096	0.05331	0.4117	0.19726	0.06119	0.02121	0.01805	0.06401	0.259	0.066	0.074	0.123	0.013	0.153
t424	0.09977	0.00266	0.07052	0.03028	0.02623	0.33141	0.13896	0.03666	0.00851	0.00417	0.04473	0.06	0	0	0.02	0	0.007
t425	0.01375	0	0.02103	0.00547	0.00122	0.21636	0.06242	0.00856	0.00024	0.00003	0.01898	0	0	0	0	0	0
t426	0	0	0.00009	0	0	0.08335	0.00664	0.00003	0	0	0.00196	0	0	0	0	0	0
t427	0	0	0	0	0	0.00424	0	0	0	0	0	0	0	0	0	0	0
t428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t439	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.006	0	0.003
t440	0.00119	0.00183	0	0.00004	0	0	0.00045	0	0	0	0	0.127	0.07	0.106	0.103	0.015	0.125
t441	0.04928	0.04086	0.00286	0.0141	0.00158	0.00845	0.01344	0.00148	0.00003	0.00121	0.00003	0.327	0.242	0.256	0.239	0.046	0.293
t442	0.1343	0.10418	0.03872	0.08432	0.03212	0.10932	0.07951	0.03259	0.00471	0.01054	0.00793	0.471	0.388	0.4	0.373	0.077	0.44
t443	0.20684	0.15162	0.08459	0.15673	0.08065	0.25394	0.16059	0.08016	0.01562	0.02666	0.05278	0.55	0.452	0.48	0.454	0.102	0.505
t444	0.25473	0.17399	0.1073	0.20299	0.11743	0.38151	0.22874	0.16218	0.03117	0.03906	0.11563	0.573	0.459	0.481	0.479	0.102	0.511
t445	0.26671	0.16197	0.12655	0.2166	0.14747	0.46357	0.26433	0.2138	0.03464	0.03925	0.1584	0.535	0.411	0.421	0.448	0.08	0.462
t446	0.24183	0.11573	0.12518	0.19686	0.13012	0.49501	0.26715	0.18213	0.0331	0.02947	0.1752	0.437	0.291	0.289	0.355	0.046	0.355
t447	0.19041	0.04979	0.10413	0.15472	0.08653	0.45917	0.21992	0.13186	0.02171	0.01822	0.16002	0.278	0.115	0.099	0.207	0.009	0.18
t448	0.10133	0.00334	0.05535	0.08209	0.03821	0.37112	0.1499	0.06857	0.00845	0.00529	0.11168	0.072	0.001	0	0.042	0	0.009
t449	0.01559	0	0.02016	0.01464	0.00182	0.24137	0.06706	0.01869	0.00028	0.00005	0.04713	0	0	0	0	0	0
t450	0	0	0.00018	0.00003	0	0.09313	0.00728	0.00014	0	0	0.00382	0	0	0	0	0	0
t451	0	0	0	0	0	0.00478	0	0	0	0	0	0	0	0	0	0	0
t452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0.009	0	0.005
t464	0.00101	0.00198	0	0.00005	0	0	0.00053	0	0	0	0	0.129	0.075	0.119	0.134	0.026	0.144
t465	0.03862	0.03772	0.0015	0.01165	0.00222	0.00779	0.01367	0.00042	0.00003	0.00175	0.00004	0.326	0.241	0.264	0.294	0.085	0.31
t466	0.10896	0.09209	0.01859	0.0592	0.03961	0.10291	0.08053	0.00973	0.00546	0.0121	0.01178	0.466	0.407	0.396	0.42	0.149	0.436
t467	0.17156	0.12623	0.04954	0.10906	0.09269	0.23621	0.16194	0.03165	0.02008	0.02635	0.07299	0.543	0.472	0.454	0.496	0.185	0.505
t468	0.22094	0.13607	0.07913	0.1398	0.13057	0.35594	0.23625	0.03868	0.03702	0.03626	0.13988	0.559	0.478	0.448	0.511	0.196	0.514
t469	0.23765	0.11864	0.09557	0.14758	0.14644	0.43569	0.27462	0.05446	0.04342	0.03764	0.17924	0.509	0.416	0.403	0.466	0.172	0.47
t470	0.20901	0.07916	0.10836	0.13227	0.1192	0.45849	0.27415	0.06341	0.04002	0.02634	0.18715	0.394	0.298	0.272	0.363	0.104	0.363
t471	0.15659	0.03353	0.0895	0.10035	0.07763	0.42825	0.23478	0.04954	0.02667	0.01584	0.15825	0.223	0.121	0.09	0.206	0.023	0.193
t472	0.088	0.00257	0.0572	0.05619	0.02831	0.35117	0.16137	0.03813	0.01108	0.00352	0.10717	0.045	0.001	0	0.039	0	0.014
t473	0.01467	0	0.02362	0.01243	0.00176	0.23104	0.07491	0.01485	0.00046	0.00005	0.04527	0	0	0	0	0	0
t474	0	0	0.00024	0.00005	0	0.09089	0.00817	0.00013	0	0	0.00434	0	0	0	0	0	0
t475	0	0	0	0	0	0.00517	0	0	0	0	0	0	0	0	0	0	0
t476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0.005	0.005	0.001
t488	0.00142	0.00166	0	0.00007	0	0	0.00062	0	0	0	0	0.066	0.04	0.069	0.074	0.091	0.038
t489	0.056	0.02957	0.00258	0.01369	0.00287	0.00789	0.01475	0.00193	0.00006	0.00149	0.00004	0.205	0.122	0.153	0.183	0.202	0.107
t490	0.16399	0.07442	0.03747	0.07229	0.04786	0.10016	0.08258	0.04505	0.0067	0.01313	0.00338	0.32	0.212	0.25	0.272	0.273	0.176
t491	0.24674	0.1104	0.081	0.132	0.11108	0.22826	0.16316	0.10279	0.02553	0.03308	0.02032	0.394	0.261	0.303	0.309	0.293	0.249
t492	0.31672	0.13183	0.10801	0.1673	0.15656	0.34296	0.23281	0.13859	0.04373	0.04774	0.04224	0.421	0.265	0.311	0.297	0.271	0.329
t493	0.32127	0.12028	0.11483	0.18954	0.17015	0.41654	0.26355	0.14621	0.05183	0.04617	0.06048	0.382	0.23	0.256	0.253	0.205	0.324
t494	0.29263	0.08761	0.11356	0.17334	0.14853	0.44693	0.25854	0.12738	0.04776	0.035	0.07161	0.289	0.158	0.137	0.177	0.108	0.219
t495	0.21788	0.0404	0.08998	0.13305	0.10055	0.4172	0.21403	0.11321	0.03367	0.01872	0.06292	0.152	0.055	0.033	0.085	0.019	0.066
t496	0.11153	0.00369	0.05549	0.06968	0.04392	0.34136	0.15104	0.0717	0.01524	0.00457	0.04695	0.027	0	0	0.012	0	0.002
t497	0.01878	0	0.02055	0.01261	0.0028	0.22496	0.06819	0.01896	0.00081	0.00005	0.02179	0	0	0	0	0	0
t498	0.00002	0	0.00028	0.00005	0	0.0921	0.00818	0.00014	0	0	0.00186	0	0	0	0	0	0
t499	0	0	0	0	0	0.00571	0	0	0	0	0	0	0	0	0	0	0
t500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t511	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.003	0.002	0
t512	0.00159	0.00261	0	0.00007	0	0	0.0008	0	0	0	0	0.012	0.043	0.038	0.046	0.057	0.021
t513	0.05365	0.04365	0.0046	0.00909	0.00218	0.00923	0.0153	0.00195	0.00003	0.00327	0.00007	0.074	0.135	0.085	0.114	0.155	0.075
